Row ID,Order ID,Order Date,Ship Date,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity
2968,CA-2016-162866,27-12-2016,31-12-2016,Co-12640,United States,Skokie,Illinois,60076,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,30.016,3
2969,CA-2019-167941,06-11-2019,09-11-2019,JF-15565,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,3
2970,CA-2019-167941,06-11-2019,09-11-2019,JF-15565,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.104,7
2971,CA-2019-167941,06-11-2019,09-11-2019,JF-15565,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272,8
2972,CA-2019-167941,06-11-2019,09-11-2019,JF-15565,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272,1
2973,CA-2019-167941,06-11-2019,09-11-2019,JF-15565,United States,Fayetteville,North Carolina,28314,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136,4
2974,CA-2019-111808,16-12-2019,20-12-2019,AR-10510,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,6
2975,CA-2017-137512,07-05-2017,12-05-2017,AG-10675,United States,Allen,Texas,75002,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,1
2976,CA-2017-137512,07-05-2017,12-05-2017,AG-10675,United States,Allen,Texas,75002,Central,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15.936,4
2977,CA-2019-139773,04-12-2019,04-12-2019,DV-13045,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,7
2978,CA-2019-134607,03-10-2019,08-10-2019,HL-15040,United States,Rochester,New York,14609,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,1
2979,CA-2016-109232,13-01-2016,16-01-2016,ND-18370,United States,Mount Pleasant,South Carolina,29464,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,5
2980,CA-2017-139850,12-06-2017,17-06-2017,GB-14575,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.736,3
2981,CA-2017-139850,12-06-2017,17-06-2017,GB-14575,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,2
2982,CA-2016-131310,12-07-2016,18-07-2016,CL-12565,United States,Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,3
2983,CA-2016-131310,12-07-2016,18-07-2016,CL-12565,United States,Seattle,Washington,98115,West,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.264,3
2984,US-2016-112872,06-12-2016,11-12-2016,RC-19960,United States,Springfield,Oregon,97477,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3
2985,US-2016-112872,06-12-2016,11-12-2016,RC-19960,United States,Springfield,Oregon,97477,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,2
2986,CA-2018-139269,25-05-2018,30-05-2018,JB-16045,United States,Columbus,Georgia,31907,South,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,3
2987,CA-2018-139269,25-05-2018,30-05-2018,JB-16045,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2
2988,CA-2018-139269,25-05-2018,30-05-2018,JB-16045,United States,Columbus,Georgia,31907,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9
2989,CA-2018-139010,21-02-2018,26-02-2018,MC-17635,United States,Los Angeles,California,90032,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1
2990,CA-2018-139010,21-02-2018,26-02-2018,MC-17635,United States,Los Angeles,California,90032,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4
2991,CA-2018-139010,21-02-2018,26-02-2018,MC-17635,United States,Los Angeles,California,90032,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,7
2992,CA-2018-139010,21-02-2018,26-02-2018,MC-17635,United States,Los Angeles,California,90032,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7
2993,CA-2018-134376,02-10-2018,06-10-2018,TT-21265,United States,New York City,New York,10024,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3
2994,CA-2019-147291,11-03-2019,17-03-2019,MJ-17740,United States,Detroit,Michigan,48227,Central,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4
2995,CA-2018-112893,09-09-2018,13-09-2018,AT-10735,United States,Stockton,California,95207,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,3
2996,US-2016-150532,14-07-2016,21-07-2016,PB-19150,United States,Phoenix,Arizona,85023,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,6
2997,CA-2016-138317,21-06-2016,25-06-2016,NW-18400,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,24.896,3
2998,CA-2016-138317,21-06-2016,25-06-2016,NW-18400,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984,1
2999,CA-2016-138317,21-06-2016,25-06-2016,NW-18400,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968,3
3000,CA-2016-138317,21-06-2016,25-06-2016,NW-18400,United States,Philadelphia,Pennsylvania,19120,East,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,206.991,4
3001,CA-2016-138317,21-06-2016,25-06-2016,NW-18400,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.416,1
3002,CA-2016-138317,21-06-2016,25-06-2016,NW-18400,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.006,2
3003,CA-2017-130610,05-07-2017,10-07-2017,VP-21730,United States,Sterling Heights,Michigan,48310,Central,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,19,6
3004,CA-2019-104381,16-12-2019,23-12-2019,RD-19810,United States,Rochester,New York,14609,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376,3
3005,CA-2018-131499,08-09-2018,10-09-2018,MG-17875,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,2
3006,CA-2016-148761,17-05-2016,21-05-2016,PA-19060,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,4
3007,CA-2019-116519,13-10-2019,15-10-2019,CR-12730,United States,New York City,New York,10009,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.9,7
3008,CA-2016-130729,24-10-2016,29-10-2016,AA-10375,United States,Rancho Cucamonga,California,91730,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272,3
3009,CA-2018-124772,05-12-2018,06-12-2018,JG-15160,United States,Murray,Kentucky,42071,South,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,4
3010,CA-2018-115525,25-07-2018,29-07-2018,RR-19525,United States,Toledo,Ohio,43615,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5
3011,CA-2019-134845,17-04-2019,23-04-2019,SR-20425,United States,Louisville,Colorado,80027,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.03,6
3012,CA-2019-134845,17-04-2019,23-04-2019,SR-20425,United States,Louisville,Colorado,80027,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985,7
3013,CA-2019-134845,17-04-2019,23-04-2019,SR-20425,United States,Louisville,Colorado,80027,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,21.594,2
3014,CA-2019-134845,17-04-2019,23-04-2019,SR-20425,United States,Louisville,Colorado,80027,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,8.964,6
3015,CA-2019-134845,17-04-2019,23-04-2019,SR-20425,United States,Louisville,Colorado,80027,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,3
3016,US-2017-138919,17-09-2017,21-09-2017,LS-16975,United States,New York City,New York,10035,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,1
3017,US-2018-160528,23-08-2018,30-08-2018,MH-18115,United States,Pharr,Texas,78577,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296,9
3018,US-2018-160528,23-08-2018,30-08-2018,MH-18115,United States,Pharr,Texas,78577,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3
3019,US-2018-160528,23-08-2018,30-08-2018,MH-18115,United States,Pharr,Texas,78577,Central,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4,7
3020,CA-2017-123568,08-11-2017,14-11-2017,SC-20095,United States,West Jordan,Utah,84084,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5.04,3
3021,CA-2017-123568,08-11-2017,14-11-2017,SC-20095,United States,West Jordan,Utah,84084,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,92.94,3
3022,CA-2017-123568,08-11-2017,14-11-2017,SC-20095,United States,West Jordan,Utah,84084,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3
3023,CA-2017-123568,08-11-2017,14-11-2017,SC-20095,United States,West Jordan,Utah,84084,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5
3024,CA-2019-124674,17-11-2019,23-11-2019,JB-16000,United States,Brownsville,Texas,78521,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328,2
3025,CA-2017-164441,08-11-2017,13-11-2017,AC-10450,United States,New York City,New York,10011,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,52.272,14
3026,CA-2017-164441,08-11-2017,13-11-2017,AC-10450,United States,New York City,New York,10011,East,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3
3027,CA-2019-169054,22-04-2019,26-04-2019,MO-17800,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3
3028,CA-2016-106719,24-08-2016,24-08-2016,RB-19645,United States,Billings,Montana,59102,West,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288,1
3029,CA-2019-116855,17-12-2019,21-12-2019,AI-10855,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9,5
3030,US-2018-164189,24-03-2018,28-03-2018,DR-12880,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.168,4
3031,CA-2017-168480,21-09-2017,27-09-2017,DM-12955,United States,Lincoln Park,Michigan,48146,Central,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32,3
3032,CA-2017-168480,21-09-2017,27-09-2017,DM-12955,United States,Lincoln Park,Michigan,48146,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,2
3033,US-2018-114293,21-11-2018,26-11-2018,JH-16180,United States,Gresham,Oregon,97030,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,3
3034,CA-2019-134173,16-09-2019,21-09-2019,AB-10060,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,4
3035,US-2017-123960,11-06-2017,16-06-2017,BD-11605,United States,Monroe,Louisiana,71203,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,53.7,6
3036,US-2017-123960,11-06-2017,16-06-2017,BD-11605,United States,Monroe,Louisiana,71203,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",36.26,5
3037,US-2017-123960,11-06-2017,16-06-2017,BD-11605,United States,Monroe,Louisiana,71203,South,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2
3038,US-2017-123960,11-06-2017,16-06-2017,BD-11605,United States,Monroe,Louisiana,71203,South,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5
3039,US-2017-123960,11-06-2017,16-06-2017,BD-11605,United States,Monroe,Louisiana,71203,South,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,29.16,1
3040,CA-2019-101749,03-10-2019,08-10-2019,AS-10045,United States,Pasadena,California,91104,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,4
3041,US-2018-147991,05-05-2018,09-05-2018,ZD-21925,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,6
3042,CA-2019-149559,11-09-2019,12-09-2019,KF-16285,United States,Long Beach,California,90805,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,1
3043,CA-2019-149559,11-09-2019,12-09-2019,KF-16285,United States,Long Beach,California,90805,West,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22.18,2
3044,CA-2019-149559,11-09-2019,12-09-2019,KF-16285,United States,Long Beach,California,90805,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272,9
3045,CA-2017-135174,30-04-2017,02-05-2017,BP-11230,United States,Troy,Ohio,45373,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,6
3046,CA-2019-125290,06-11-2019,10-11-2019,CC-12430,United States,Minneapolis,Minnesota,55407,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,13.9,5
3047,CA-2019-125290,06-11-2019,10-11-2019,CC-12430,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,1
3048,CA-2016-137351,30-09-2016,04-10-2016,DB-13615,United States,Seattle,Washington,98105,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,43.176,5
3049,CA-2019-121419,02-04-2019,04-04-2019,TC-21475,United States,Columbus,Georgia,31907,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2
3050,CA-2019-121419,02-04-2019,04-04-2019,TC-21475,United States,Columbus,Georgia,31907,South,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,3
3051,US-2019-148054,06-10-2019,11-10-2019,NZ-18565,United States,Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2
3052,US-2019-148054,06-10-2019,11-10-2019,NZ-18565,United States,Meridian,Idaho,83642,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84,3
3053,US-2019-148054,06-10-2019,11-10-2019,NZ-18565,United States,Meridian,Idaho,83642,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2
3054,CA-2018-128517,09-04-2018,14-04-2018,SW-20350,United States,Detroit,Michigan,48227,Central,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9,1
3055,CA-2018-128517,09-04-2018,14-04-2018,SW-20350,United States,Detroit,Michigan,48227,Central,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,5.28,1
3056,US-2017-100377,28-08-2017,01-09-2017,TS-21370,United States,Chicago,Illinois,60623,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,5
3057,CA-2019-131492,19-10-2019,24-10-2019,HH-15010,United States,San Francisco,California,94110,West,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96,1
3058,CA-2019-131492,19-10-2019,24-10-2019,HH-15010,United States,San Francisco,California,94110,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5,8
3059,CA-2019-131492,19-10-2019,24-10-2019,HH-15010,United States,San Francisco,California,94110,West,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,1
3060,CA-2019-131492,19-10-2019,24-10-2019,HH-15010,United States,San Francisco,California,94110,West,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,1
3061,CA-2018-144554,07-11-2018,12-11-2018,DM-13345,United States,Newark,Ohio,43055,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.976,4
3062,CA-2019-127621,03-03-2019,07-03-2019,RE-19450,United States,Dallas,Texas,75081,Central,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,8
3063,CA-2017-145184,27-11-2017,29-11-2017,JD-16150,United States,Newark,Delaware,19711,East,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,83.97,3
3064,CA-2017-145184,27-11-2017,29-11-2017,JD-16150,United States,Newark,Delaware,19711,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,3
3065,CA-2019-106859,13-03-2019,18-03-2019,BF-11215,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,8
3066,CA-2019-106859,13-03-2019,18-03-2019,BF-11215,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,10
3067,CA-2019-106859,13-03-2019,18-03-2019,BF-11215,United States,Albuquerque,New Mexico,87105,West,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5
3068,CA-2019-106859,13-03-2019,18-03-2019,BF-11215,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,45.36,5
3069,CA-2019-106859,13-03-2019,18-03-2019,BF-11215,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,288.24,7
3070,US-2019-120089,30-11-2019,30-11-2019,ML-17755,United States,Toledo,Ohio,43615,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,3
3071,CA-2016-119375,17-11-2016,22-11-2016,YC-21895,United States,Newark,Delaware,19711,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,5
